0.1	123	2.372340425531915	1.3126556041758581	7	4.955555555555556	0.7289430874158543	45	1	94	7	50	0.10298646331173467	27	18	16.873361029361728	2.4455555555555555	0.9244244121761176	3.7555555555555555	1.2139111363331256	4.218340257340432	
0.1	114	2.107142857142857	1.4059216358881823	8	5.057142857142857	0.8261047025600547	35	1	84	10	50	0.13873943203444478	18	17	17.331780793453557	4.775	1.7016436965009065	5.171428571428572	2.117757766880734	2.8886301322422594	
0.1	135	2.4183673469387754	1.4280246767129496	7	4.836734693877551	0.7652380922143949	49	1	98	9	50	0.09225643616465129	32	17	19.057779062736497	3.7319727891156464	1.5465961335030542	4.142857142857143	2.0203050891044216	4.764444765684124	
0.1	113	2.4	1.2631530214330946	7	5.2682926829268295	0.7658691935662235	41	1	90	9	50	0.16333827742860865	18	23	17.441559741532537	3.9102787456445998	1.710106730388277	5.219512195121951	1.8936633115884558	4.360389935383134	
0.1	129	2.337078651685393	1.4374120019941512	7	5.2	0.7483314773547882	40	1	89	10	50	0.16365477540695117	14	26	18.860285434386462	3.700714285714285	1.4142999638531784	6.125	1.8866305944725905	3.7720570868772922	
0.1	125	2.13953488372093	1.211982718213524	8	4.972972972972973	0.7160887188914471	37	1	86	9	50	0.14442924804789775	16	21	15.2765479071095	2.4768018018018023	0.9814058356107974	4.108108108108108	1.1805583604238679	3.0553095814219	
0.1	121	2.2808988764044944	1.3819767965412852	7	5.075	0.8771402396424416	40	1	89	7	50	0.14193068841060796	18	22	18.31414784660609	2.668035714285714	1.0028825924251266	4.75	1.5771810295587503	4.578536961651523	
0.1	132	2.3548387096774195	1.34120120522991	6	4.9772727272727275	0.7226415043447567	44	1	93	8	50	0.12598076673853717	27	17	17.351601186789523	3.168181818181819	1.3117226807464193	4.659090909090909	1.9416860271679284	2.891933531131587	
0.1	113	2.0	1.302383404242226	7	5.266666666666667	0.8919392106839766	30	1	79	9	50	0.14139595503325808	14	16	17.56139805869904	3.3225396825396825	1.1870109460921603	5.5	1.91049731745428	2.9268996764498403	
0.1	138	1.9620253164556962	1.174012248169817	8	5.166666666666667	1.0671873729054748	30	1	79	15	50	0.12880747826343536	20	10	14.850227804381198	5.020833333333333	3.0208019155454338	5.133333333333334	2.390722810272148	3.7125569510952996	
0.2	252	2.418181818181818	1.4230685039526905	6	4.360655737704918	0.5442030384491093	61	1	110	13	50	0.049524942922972194	44	17	17.67954354180897	4.83934426229508	2.4042672915781065	4.442622950819672	1.8863147362154131	4.419885885452243	
0.2	230	2.241758241758242	1.4090809048802018	7	4.857142857142857	0.7095078297976829	42	1	91	13	50	0.12053829544453623	31	11	17.9961770318193	4.907086167800453	2.8402830926992015	3.6666666666666665	1.7274625854492434	4.499044257954825	
0.2	245	1.975609756097561	1.3790736529977734	7	4.909090909090909	0.8999540851465151	33	1	82	15	50	0.12647572922184083	21	12	17.05977497983198	8.114069264069265	3.19909463350829	4.515151515151516	1.7077579155885296	4.264943744957995	
0.2	238	2.405940594059406	1.3063304952451995	7	4.673076923076923	0.6994820569028157	52	1	101	15	50	0.1009129186211669	31	21	17.078153611981893	7.564331501831502	2.455044585073963	5.115384615384615	2.6432340778925623	4.269538402995473	
0.2	250	2.3434343434343434	1.3421046050668854	6	4.64	0.656048778674269	50	1	99	16	50	0.09479201435678003	30	20	16.517933709943627	6.763000000000001	3.9732344646535913	5.66	2.5108564275959706	4.129483427485907	
0.2	236	2.4607843137254903	1.3479946516698096	7	4.735849056603773	0.6771456016953343	53	1	102	13	50	0.10383101298537628	33	20	17.59962733778629	5.024573225516622	2.6216696738915184	4.716981132075472	1.9941173721683545	4.399906834446573	
0.2	257	2.4909090909090907	1.5060209738093686	6	4.491803278688525	0.5317139259090772	61	1	110	13	50	0.07617612418003047	45	16	17.80760629924724	5.94672131147541	2.2272689453946937	4.163934426229508	1.5169028829677325	4.45190157481181	
0.2	256	2.36	1.2768711759609894	6	4.627450980392157	0.5587375234813728	51	1	100	12	50	0.10184904423957361	27	24	16.159772252715523	6.290522875816992	2.3770284421138737	3.6666666666666665	1.262842524557225	4.039943063178881	
